
91.008, 91.548, 91.608, 91.188, 92.760, 93.514, 93.153, 91.128, 91.492, 91.488, 
87.123, 91.368, 91.912, 91.548, 91.548, 91.548, 92.216, 91.548, 93.743, 92.899, 
86.583, 91.548, 89.993, 91.428, 91.548, 91.368, 92.467, 92.587, 91.548, 91.488, 
92.152, 90.171, 84.703, 92.135, 93.358, 93.323, 93.820, 92.519, 92.414, 92.513, 
89.965, 91.733, 90.145, 91.428, 91.461, 91.548, 92.992, 93.070, 92.959, 92.396, 
91.158, 91.368, 92.317, 93.077, 92.167, 91.755, 92.483, 92.303, 91.983, 93.045, 
90.771, 92.993, 56.168, 2.372, 2.612, 20.612, 88.589, 91.640, 33.632, 88.496, 
85.246, 65.875, 87.363, 90.325, 90.325, 91.165, 90.325, 90.205, 90.385, 90.565, 
91.765, 90.085, 90.565, 94.095, 92.552, 91.428, 91.548, 93.208, 93.143, 93.377, 
89.432, 6.872, 28.232, 90.467, 91.548, 92.320, 92.056, 93.462, 92.197, 91.548, 
