
-3.557, 2.233, 2.443, -1.177, -2.923, 12.476, 8.315, 15.998, 27.682, 21.812, 
-3.104, -4.043, -4.303, -3.832, -4.651, -4.625, -4.625, -4.625, -4.624, -4.625, 
-2.569, -0.362, 3.718, 2.490, 2.193, 10.217, 11.169, 13.021, 12.115, 13.456, 
-2.675, -2.512, 2.003, 1.587, 6.060, 6.768, 15.117, 18.369, 25.410, 20.763, 
-3.250, 5.633, 10.169, 11.345, 17.663, 20.313, 21.719, 29.699, 24.276, 29.698, 
-4.053, -0.589, 3.576, 16.919, 22.002, 29.604, 37.564, 34.993, 39.892, 51.873, 
-2.186, 3.571, 0.013, 0.589, -0.873, 1.275, 10.153, 11.988, 12.057, 13.009, 
-4.121, -1.569, -1.880, -1.368, 5.057, 9.841, 26.261, 32.146, 30.327, 33.382, 
-1.268, 4.638, 7.042, 12.364, 10.678, 10.212, 13.442, 12.077, 13.397, 10.175, 
-1.849, 3.174, 9.252, 3.787, 8.876, 12.067, 12.065, 13.007, 13.003, 13.001, 
