
13.010, 30.677, 57.183, 57.648, 13.148, 48.717, 48.424, 57.579, 66.774, 57.597, 
21.818, 12.882, 4.148, 13.125, -4.625, -4.625, -4.625, -4.625, -4.615, -4.625, 
29.895, 21.732, 39.402, 29.587, 13.010, 13.023, 21.036, 13.221, 13.172, 21.758, 
13.246, 31.051, 39.380, 66.148, 38.605, 21.443, 48.351, 66.540, 66.065, 75.232, 
12.774, 30.428, 30.515, 57.300, 48.405, 48.376, 57.344, 48.588, 48.402, 48.402, 
13.010, 30.653, 30.653, 48.405, 65.494, 48.420, 57.413, 57.210, 57.210, 66.092, 
13.010, 39.391, 13.010, 13.010, 12.882, 12.931, 13.010, 13.010, 13.010, 13.010, 
13.010, 21.216, 21.824, 39.616, 75.495, 57.394, 75.351, 86.919, 86.913, 75.348, 
13.010, 21.796, 30.549, 39.479, 21.616, 21.791, 21.802, 22.080, 21.219, 21.841, 
13.010, 30.906, 21.553, 13.010, 13.010, 13.148, 13.010, 13.010, 13.010, 13.010, 
